food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
grenadine,54,0.0,0.0,13.4,9.3,0.0,0.0,0.0,0.038,0.0019000000000000002,0.0,0.0,0.0,4.466666666666667,0.0,93.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
leeks raw,54,0.3,0.049,12.6,3.5,1.3,1.6,0.0,0.003,0.00015000000000000001,0.0,0.245,0.4615384615384615,4.199999999999999,6.4,35.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
perch cooked,54,0.5,0.1,0.0,0.0,11.4,0.0,52.9,0.043,0.0021499999999999996,17.633333333333333,0.5,0.7692307692307693,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lemon juice,54,0.6,0.06,16.6,6.1,0.9,0.7,0.0,0.046,0.0023,0.0,0.3,0.923076923076923,5.533333333333334,2.8,61.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tomato vegetable soup,54,0.8,0.4,9.9,2.4,1.9,0.7,0.0,0.3,0.015,0.0,2.0,1.2307692307692308,3.3000000000000003,2.8,24.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
perch raw,55,0.6,0.1,0.0,0.0,11.6,0.0,54.0,0.037,0.0018499999999999999,18.0,0.5,0.923076923076923,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tahitian taro raw,55,1.2,0.2,8.6,0.0,3.5,0.0,0.0,0.003,0.00015000000000000001,0.0,1.0,1.846153846153846,2.8666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fruit nut squares,55,1.3,0.1,10.3,6.4,0.3,0.3,0.0,0.086,0.004299999999999999,0.0,0.5,2.0,3.4333333333333336,1.2,64.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fruit jam,56,0.095,0.021,13.8,9.7,0.0,0.2,0.0,0.052,0.0026,0.0,0.10500000000000001,0.14615384615384616,4.6,0.8,97.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tree fern cooked,57,0.096,0.0,15.3,0.0,0.4,5.3,0.0,0.3,0.015,0.0,0.0,0.1476923076923077,5.1000000000000005,21.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
japanese chestnuts roasted,57,0.2,0.08,12.8,0.0,0.8,0.0,0.0,0.079,0.0039499999999999995,0.0,0.4,0.3076923076923077,4.2666666666666675,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
melon balls,57,0.4,0.1,13.7,0.0,1.5,1.2,0.0,0.022,0.0011,0.0,0.5,0.6153846153846154,4.566666666666666,4.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
hubbard squash cooked,57,0.7,0.1,12.3,5.6,2.8,5.5,0.0,0.5,0.025,0.0,0.5,1.0769230769230769,4.1000000000000005,22.0,55.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
peas canned,57,0.8,0.1,9.5,0.0,3.5,0.0,0.0,0.2,0.01,0.0,0.5,1.2307692307692308,3.166666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
breadfruit seeds,57,1.7,0.5,8.8,0.0,2.2,1.6,0.0,0.04,0.002,0.0,2.5,2.6153846153846154,2.9333333333333336,6.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
whiskey,58,0.0,0.0,0.1,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333334,0.0,0.7799999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beets raw,58,0.2,0.028,13.0,9.2,2.2,3.8,0.0,0.1,0.005,0.0,0.13999999999999999,0.3076923076923077,4.333333333333334,15.2,92.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet corn yellow,58,0.4,0.029,14.2,2.6,4.1,1.5,0.0,0.05,0.0025,0.0,0.14500000000000002,0.6153846153846154,4.733333333333333,6.0,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lambs quarters cooked,58,1.3,0.085,9.0,1.1,5.8,3.8,0.0,0.5,0.025,0.0,0.42500000000000004,2.0,3.0,15.2,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tomato sauce,59,0.7,0.1,13.0,8.7,2.9,3.7,0.0,0.083,0.00415,0.0,0.5,1.0769230769230769,4.333333333333334,14.800000000000002,86.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
artichoke raw,60,0.2,0.056,13.5,1.3,4.2,6.9,0.0,0.1,0.005,0.0,0.27999999999999997,0.3076923076923077,4.5,27.6,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tahitian taro cooked,60,0.9,0.2,9.4,0.0,5.7,0.0,0.0,0.4,0.02,0.0,1.0,1.3846153846153846,3.1333333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
dulce de leche,60,1.4,0.9,10.5,9.5,1.3,0.0,5.5,0.036,0.0017999999999999997,1.8333333333333333,4.5,2.1538461538461537,3.5000000000000004,0.0,95.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
duck liver raw,60,2.0,0.6,1.6,0.0,8.2,0.0,226.6,0.089,0.00445,75.53333333333333,3.0,3.076923076923077,0.5333333333333334,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
raisin cookies,60,2.0,0.5,10.2,7.1,0.6,0.2,0.3,0.077,0.00385,0.1,2.5,3.076923076923077,3.3999999999999995,0.8,71.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lime juice,61,0.2,0.052,20.4,4.1,1.0,1.0,0.0,0.014,0.0007,0.0,0.26,0.3076923076923077,6.799999999999999,4.0,41.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
breadnut tree seeds raw,61,0.3,0.089,13.1,0.0,1.7,0.0,0.0,0.084,0.004200000000000001,0.0,0.445,0.4615384615384615,4.366666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oriental radish raw,61,0.3,0.1,13.9,8.5,2.0,5.4,0.0,0.014,0.0007,0.0,0.5,0.4615384615384615,4.633333333333334,21.6,85.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
peas onions canned,61,0.5,0.064,10.3,0.0,3.9,2.8,0.0,0.5,0.025,0.0,0.32,0.7692307692307693,3.4333333333333336,11.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
asparagus canned,62,0.7,0.2,10.2,4.1,7.4,4.1,0.0,0.1,0.005,0.0,1.0,1.0769230769230769,3.3999999999999995,16.4,41.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
blackberries raw,62,0.7,0.076,13.8,7.0,2.0,7.6,0.0,0.05,0.0025,0.0,0.38,1.0769230769230769,4.6,30.4,70.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
red white currants,63,0.2,0.043,15.5,8.3,1.6,4.8,0.0,0.056,0.0028,0.0,0.215,0.3076923076923077,5.166666666666667,19.2,83.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sweet corn white,63,0.9,0.1,13.9,2.4,2.4,2.0,0.0,0.016,0.0007999999999999999,0.0,0.5,1.3846153846153846,4.633333333333334,8.0,24.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
collard cooked,63,1.4,0.049,10.7,0.0,5.1,7.6,0.0,0.013,0.00065,0.0,0.245,2.1538461538461537,3.5666666666666664,30.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
artichoke cooked,64,0.4,0.059,14.3,1.2,3.5,10.3,0.0,0.087,0.00435,0.0,0.295,0.6153846153846154,4.766666666666667,41.2,12.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chicory roots,65,0.2,0.052,15.8,7.9,1.3,1.4,0.0,0.055,0.0027500000000000003,0.0,0.26,0.3076923076923077,5.266666666666667,5.6,79.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pumpernickel bread,65,0.8,0.1,12.4,0.1,2.3,1.7,0.0,0.2,0.01,0.0,0.5,1.2307692307692308,4.133333333333333,6.800000000000001,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
egg drop soup,65,1.5,0.4,10.3,0.2,2.8,1.0,55.4,0.9,0.045,18.46666666666667,2.0,2.307692307692308,3.4333333333333336,4.0,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
boysenberries frozen,66,0.3,0.049,16.1,9.1,1.5,7.0,0.0,0.064,0.0031999999999999997,0.0,0.245,0.4615384615384615,5.366666666666667,28.000000000000004,90.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
snap beans canned,66,0.4,0.1,15.4,0.0,3.5,6.6,0.0,0.09,0.0045,0.0,0.5,0.6153846153846154,5.133333333333334,26.400000000000002,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
celeriac raw,66,0.5,0.1,14.4,2.5,2.3,2.8,0.0,0.2,0.01,0.0,0.5,0.7692307692307693,4.8,11.2,25.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
stewed tomatoes canned,66,0.5,0.078,15.8,9.0,2.3,2.6,0.0,0.6,0.03,0.0,0.38999999999999996,0.7692307692307693,5.266666666666667,10.4,90.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
gooseberries,66,0.9,0.001,15.3,0.0,1.3,6.5,0.0,0.074,0.0036999999999999997,0.0,0.005,1.3846153846153846,5.1000000000000005,26.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
butter toastbrot ja,66,0.9,0.6,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3846153846153846,0.6666666666666667,0.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rice bran bread,66,1.2,0.2,11.7,1.3,2.4,1.3,0.0,0.081,0.00405,0.0,1.0,1.846153846153846,3.9,5.2,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rice bran bread toasted,66,1.3,0.2,11.8,1.3,2.4,1.3,0.0,0.026,0.0013,0.0,1.0,2.0,3.933333333333334,5.2,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
honey smoked ham cooked,67,1.3,0.6,4.0,0.0,9.9,0.0,12.1,0.5,0.025,4.033333333333333,3.0,2.0,1.3333333333333335,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chocolate fudge syrup,67,1.7,0.8,12.0,6.6,0.9,0.5,0.2,0.084,0.004200000000000001,0.06666666666666668,4.0,2.6153846153846154,4.0,2.0,65.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
soymilk nonfat,68,0.046,0.0,10.1,8.9,6.0,0.5,0.0,0.1,0.005,0.0,0.0,0.07076923076923078,3.3666666666666663,2.0,89.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chinese chestnuts roasted,68,0.3,0.027,14.8,0.0,1.3,0.0,0.0,0.052,0.0026,0.0,0.135,0.4615384615384615,4.933333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
scup cooked,68,1.8,0.0,0.0,0.0,12.1,0.0,33.5,0.061,0.0030499999999999998,11.166666666666666,0.0,2.769230769230769,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
water chestnut canned,70,0.015,0.05,17.2,3.4,1.2,3.5,0.0,0.011,0.00055,0.0,0.25,0.023076923076923075,5.733333333333333,14.000000000000002,34.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cabbage raw,70,0.3,0.054,16.2,9.0,3.6,7.0,0.0,0.006,0.00030000000000000003,0.0,0.27,0.4615384615384615,5.4,28.000000000000004,90.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
gazpacho soup,70,0.4,0.008,6.6,2.2,10.7,0.7,0.0,1.1,0.055,0.0,0.04,0.6153846153846154,2.1999999999999997,2.8,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
navy bean sprouts raw,70,0.7,0.05,13.6,0.0,6.4,0.0,0.0,0.063,0.00315,0.0,0.25,1.0769230769230769,4.533333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oat bran bread toasted,70,1.3,0.2,11.8,2.3,3.1,1.3,0.0,0.1,0.005,0.0,1.0,2.0,3.933333333333334,5.2,23.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetable salad with chicken,70,1.5,0.4,2.5,0.0,11.6,0.0,47.9,0.1,0.005,15.966666666666665,2.0,2.307692307692308,0.8333333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cinnamon raisin bagel,71,0.4,0.054,14.4,1.6,2.5,0.6,0.0,0.047,0.0023499999999999997,0.0,0.27,0.6153846153846154,4.8,2.4,16.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
black currants,71,0.5,0.019,17.2,0.0,1.6,0.0,0.0,0.075,0.00375,0.0,0.095,0.7692307692307693,5.733333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
blue crab cooked,71,0.6,0.2,0.0,0.0,15.2,0.0,82.5,0.3,0.015,27.500000000000004,1.0,0.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
wonton soup,71,0.6,0.1,11.7,0.8,4.6,0.4,8.9,0.9,0.045,2.966666666666667,0.5,0.923076923076923,3.9,1.6,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oat bran bread,71,1.3,0.2,11.9,2.3,3.1,1.4,0.0,0.1,0.005,0.0,1.0,2.0,3.966666666666667,5.6,23.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetable salad with shrimp,71,1.7,0.4,4.4,0.0,9.7,0.0,119.5,0.3,0.015,39.83333333333333,2.0,2.6153846153846154,1.4666666666666668,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
pepeao dried,72,0.1,0.0,19.4,0.0,1.2,0.0,0.0,0.072,0.0035999999999999995,0.0,0.0,0.15384615384615385,6.466666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
angel food cake,72,0.2,0.071,16.2,0.0,1.7,0.4,0.0,0.2,0.01,0.0,0.355,0.3076923076923077,5.4,1.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sugar apple,72,0.2,0.009,18.2,0.0,1.6,3.4,0.0,0.045,0.00225,0.0,0.045,0.3076923076923077,6.066666666666666,13.600000000000001,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
kohlrabi raw,72,0.3,0.007,16.4,6.9,4.5,9.5,0.0,0.063,0.00315,0.0,0.034999999999999996,0.4615384615384615,5.466666666666666,38.0,69.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rutabaga cooked,72,0.4,0.007,16.4,9.5,2.2,4.3,0.0,0.049,0.0024500000000000004,0.0,0.034999999999999996,0.6153846153846154,5.466666666666666,17.2,95.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
egg bagel,72,0.5,0.1,13.8,0.0,2.8,0.6,6.2,0.1,0.005,2.0666666666666664,0.5,0.7692307692307693,4.6,2.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wine light,73,0.0,0.0,1.7,1.7,0.1,0.0,0.0,0.046,0.0023,0.0,0.0,0.0,0.5666666666666667,0.0,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fennel,73,0.5,0.0,17.1,0.0,2.9,7.3,0.0,0.1,0.005,0.0,0.0,0.7692307692307693,5.7,29.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wheat germ bread,73,0.8,0.2,13.5,1.0,2.7,0.6,0.0,0.2,0.01,0.0,1.0,1.2307692307692308,4.5,2.4,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wheat germ bread toasted,73,0.8,0.2,13.6,1.0,2.7,0.6,0.3,0.2,0.01,0.1,1.0,1.2307692307692308,4.533333333333333,2.4,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oatmeal bread,73,1.2,0.2,13.1,2.2,2.3,1.1,0.0,0.1,0.005,0.0,1.0,1.846153846153846,4.366666666666666,4.4,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oatmeal bread toasted,73,1.2,0.2,13.2,2.2,2.3,1.1,0.0,0.1,0.005,0.0,1.0,1.846153846153846,4.3999999999999995,4.4,22.000000000000004,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
red potato baked,74,0.1,0.008,16.7,1.2,2.0,1.5,0.0,0.037,0.0018499999999999999,0.0,0.04,0.15384615384615385,5.566666666666666,6.0,12.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
